store_id,store,address,discription,openTime,latitude,longtitute,mapReview,region,soup,transport,city_name
304,Ramen & Izakaya 空海拉麵-大隆店,407台中市西屯區大隆路140號,本店於2020年9月15日重新裝潢後試營運，命名來源自於空海二字代表「空氣」和「海洋」。兩位創辦人名字中，都有「火」和「土」的元素，為達到四大元素的平衡，他們決定以名字中缺少的元素為店名。十分有趣。本店是以豚骨為主體。詳情請見下方食記。,11:30~15:00，17:30~21:00(L.O 14:30、20:30),24.157861,120.650584,吳俊青 - 柚香鹽味拉麵   http://bit.ly/2wbcueq   張瑋民 - 誠實套餐   http://bit.ly/2KWVrSF   Romeo Lee - 雙倍特濃蒜香醬油豚骨拉麵   http://bit.ly/2MWrtQz,中,#ramentw #台灣拉麵愛好會 #拉麵 #豚骨,台中市政府,台中市
305,麵屋虎徹-逢甲店,407台中市西屯區福星北路57號,鄰近學區，裝潢霸氣，甚至有包廂座位皆有USB充電座，堪稱一絕,11:30~14:00，17:00~21:30,24.18479,120.644446,吳俊青 - 特製虎徹拉麵   http://bit.ly/2MWbsdt   徐尚聿 - 特製虎徹拉麵   http://bit.ly/2Mo2clV   Daxon Tsai - 特製虎徹拉麵   http://bit.ly/2MoAJ3G,中,#ramentw #台灣拉麵愛好會 #拉麵 #豚骨,逢甲大學,台中市
306,原山拉麵,500彰化縣彰化市南郭路一段173號,開幕於2020年1月1日，店主之前在麵屋秋鳴修業，後續開設此店，本店以鴨湯為主軸，詳情可察看下方網友食記。,11:30~13:30、16:30~2100,24.0741566,120.5484256,柯承毅 - 鴨清鹽味拉麵   https://bit.ly/2xpKtnP   劉季嵐 - 鴨白女湯拉麵   http://bit.ly/38KIHu5,中,#ramentw #台灣拉麵愛好會 #拉麵 #鴨清 #鴨白,大薇百貨,彰化縣
307,火曜二代目ラーメン,403台中市西區柳川西路二段192號,本店位於柳川旁。以豚湯為主體。曜曜子也是主體，是台中首屈一指的拉麵美術風格，繪畫風格深受拉麵迷喜愛，詳情請見下方食記連結。,週一~五 11:30~14:00，17:30~22:00週六~日 17:15~23:00,24.14162,120.674795,由你來寫第一篇   ,中,#ramentw #台灣拉麵愛好會 #豚骨 #拉麵,柳川西路,台中市
308,盡心亭Heart&soul,404台中市北區五常街60號,鄰近學區，即使在巷弄中，也有高人氣店內還有自助的熱麥茶及小菜,11:30~14:00、17:30~21:00週一 休息,24.154033,120.680914,吳俊青 - 鹽味拉麵   http://bit.ly/2L4qagC   楊鎧粲 - 限定豚骨味噌拉麵   http://bit.ly/2vRrCy6,中,#ramentw #台灣拉麵愛好會 #拉麵 #豚骨,中國醫藥大學,台中市
309,山形心心總店-台中逢甲店,407台中市西屯區文華路71號,此店位於逢甲歡樂星內。將製麵者的心跟客人的心連繫在一起，為紀念此願景日本山形總店取名為心心，在台灣也希望能用此日本傳統精神將日本跟台灣人的心彼此更加靠近，故與日本總店取同名。,週日~週五 17:00 - 23:00週六  17:00 - 25:00,24.177711,120.646346,楊德輝 - 辛味噌拉麵   https://bit.ly/2MOnHdw   林小逼 - 魚豚野郎(中)   https://bit.ly/2MrYVBz   Candy Yang - 魚豚野郎(大)   https://bit.ly/2Ma1FE2,中,#ramentw #台灣拉麵愛好會 #拉麵 #沾麵 #二郎風,逄甲夜市／逢甲歡樂星,台中市
310,同拉麵 文心店,407台中市西屯區文心路三段91號,營業時間極晚，是其特色餐點種類繁雜，用餐環境舒適,17:30~26:30,24.166464,120.651989,吳俊青 - 豚骨拉麵+綜合叉燒   http://bit.ly/2vQVlHv   Yoanna Lu - 味神拉麵   http://bit.ly/2L1pets,中,#ramentw #台灣拉麵愛好會 #拉麵 #豚骨,惠來國小,台中市
311,麵處小林-員林店,510彰化縣員林市三民東街279號,"主打豚骨湯頭的店家濃厚系湯頭名為""水泥""適合喜好濃厚的麵友",週二-五 17:30–21:00週六 -日 11:30–14:00 17:30–21:00週一 休息,23.9603489,120.580638,Nerdy Chang - 中華豚骨白湯   https://bit.ly/2YoxP3c   陳瓊雯 - 中華豚骨、雞白拉麵、水泥拉麵   https://bit.ly/2LzZuEG   Chen Qiong-Wen - 水泥拉麵   https://bit.ly/2wy184q   紀宏儒 - 豚骨魚介拉麵   https://bit.ly/2Pgndw3,中,#ramentw #台灣拉麵愛好會 #拉麵,員林國小,彰化縣
312,屯京拉麵-台中港店,435台中市梧棲區臺灣大道十段168號,本店開幕於2018年12月，位於台中三井OUTLET。1992年源自東京池袋開店，主打是以豬大骨為基礎，加上雞腳等素材，再調入特製秘方的香濃醬油所組成的東京豚骨拉麵。主打平價及CP值，香酥的炸雞也是該店的一大特色。,11:00–21:00,24.257091,120.518158,YenYu Chen - 魚介叉燒拉麵   http://bit.ly/2mwBYi0   許嘉欽 - 超值東京豚骨拉麵   http://bit.ly/2Lctuv6,中,#ramentw #台灣拉麵愛好會 #豚骨 #拉麵 #沾麵 #2019名店,三井OUTLET2F,台中市
313,屯京拉麵-台中誠品店,403台中市西區公益路68號,本店位於台中勤美誠品綠園道 B1。1992年源自東京池袋開店，主打是以豬大骨為基礎，加上雞腳等素材，再調入特製秘方的香濃醬油所組成的東京豚骨拉麵。主打平價及CP值，香酥的炸雞也是該店的一大特色。,11:00–21:00,24.150998,120.663946,YenYu Chen - 魚介叉燒拉麵   http://bit.ly/2mwBYi0   許嘉欽 - 超值東京豚骨拉麵   http://bit.ly/2Lctuv6,中,#ramentw #台灣拉麵愛好會 #豚骨 #拉麵 #沾麵 #2019名店,勤美誠品綠園道 B1,台中市
314,Kido拉麵,40652台中市北屯區昌平路一段226號,店主曾到日本學藝，之後在蔦修業，以低價為訴求，於2018年7月5日以屋台形式開幕營運，雞湯體平實順口，不時會研發新口味，詳情請見下方食記連結。,17:30~24:30週一 休息,24.17036,120.691577,吳俊青 - 雞白湯／塩味拉麵   https://bit.ly/2PgNTgH,中,#ramentw #台灣拉麵愛好會 #拉麵 #雞白湯 #雞清湯,文昌國小,台中市
315,いけっ麺 ラーメン専門店 i ke man ramen,437台中市大甲區水源路2-16號,開業於2017年6月，是以豚骨系與魚介系為主的拉麵店，亦有販售沾麵，深受在地民眾喜愛，詳情可察看下方網友食記。,週一  17:30~20:30週三~日 11:30~13:30、17:30~20:30週二 公休,24.343589,120.622101,ChanHua Chang - 濃厚魚介沾麵   https://bit.ly/2VGgiSW   Youzai Shenghuo - 招牌豚骨拉麵   http://bit.ly/38cQQbB,中,#ramentw #台灣拉麵愛好會 #豚骨 #魚介豚骨 #拉麵 #沾麵,大甲高中,台中市
316,埔里 橫濱拉麵,545南投縣埔里鎮東華路95-1號,擁有台灣拉麵界第一大的停車場方便好停車...要甩尾進場都沒問題!!!,11:30~14:30、17:00~21:00,23.964695,120.970387,吳俊青 - 豚骨拉麵   http://bit.ly/2ywpc9F   Youzai Shenghuo - 坦克拉麵   http://bit.ly/2OysXFt,中,#ramentw #台灣拉麵愛好會 #拉麵,東華路,南投縣
317,麵屋hiro,407台中市西屯區文華路162巷7號,於2019年6月營運，並遷移至現址開業，是以豚骨湯為主的拉麵店，詳情可察看下方網友食記。,17:00~2200,24.183544,120.646487, 無   ,中,#ramentw #台灣拉麵愛好會 #拉麵 #豚骨,逢甲商圈,台中市
318,麵屋hiro-日新店,400台中市中區民族路198號,於2019年7月開業，是以豚骨湯為主的拉麵店，詳情可察看下方網友食記。,週二-五 12:00~14:00、17:00~23:00週六-日 12:00~23:00週一  公休,24.142905,120.676003,目前尚無食記。   ,中,#ramentw #台灣拉麵愛好會 #豚骨,日新戲院,台中市
319,川田屋 日式豚骨專賣店,407台中市西屯區文華路151號,粉專建立於2017年12月，是以昆布蔬菜進行熬制的湯底，有時亦有豚骨湯可享用，是屬於在地的平價小店，詳情可察看下方網友食記。,週一-五 11:00-14:00、17:00-21:00週六'-日 17:00-21:00,24.181024,120.646222,由你來寫第一篇   ,中,#ramentw #台灣拉麵愛好會 #拉麵 #豚骨,逢甲夜市,台中市
320,佐原拉麵,40458台中市北區五權路379號,粉專於2019年6月創立，以豚骨為主軸，湯體屬台式濃厚，料多實在是本店的特色，深受在地居民的喜愛，詳情請見下方食記。,11:00~14:30，17:00~21:30,24.152875,120.680902,由你來寫第一篇   ,中,#ramentw #台灣拉麵愛好會 #拉麵 #豚骨,創意時尚飯店,台中市
321,麵五三屋台ラーメン,542南投縣草屯鎮史館路397巷53號,雖然偏僻難找，但是餐點豐富除了拉麵並且專賣披薩在當地具有絕對的高人氣!!!,週二~五 18:00~21:00週六~日 17:00~21:00週一 休息,23.98901346,120.6623222,吳俊青 - 博多豚骨白湯   http://bit.ly/2OtZqN7   李鈺昇 - 櫻花蝦拉麵、博多赤湯味噌   https://bit.ly/2wwdVUV   神田 きんちゃん - 白湯豚骨拉麵   http://bit.ly/2PbwxVm,中,#ramentw #台灣拉麵愛好會 #拉麵 #豚骨 #披薩,登瀛書院,南投縣
322,麵屋絆 台灣一號店,404台中市北區健行路764號,開業於2014年，粉專於2016年7月重新開張，從屋台起家，是以四國愛嬡區域口味為主的拉麵店，亦有販售沾麵，深受在地民眾喜愛，詳情可察看下方網友食記。,11:30–14:00、17:30–21:00週二 公休,24.159394,120.669905,由你來寫第一篇   ,中,#ramentw #台灣拉麵愛好會 #拉麵 #豚骨,科博館,台中市
323,博風豚骨,407台中市西屯區惠來路一段110號,於2020年3月13日開業，以豚骨湯為主軸，偏向博多系統風格，詳情可察看下方網友食記。,11:00~賣完,24.157854,120.6388,由你來寫第一篇   ,中,#ramentw #台灣拉麵愛好會 #拉麵 #豚骨,弘爺漢堡,台中市
324,博多一風堂拉麵-台中店,407台中市西屯區台灣大道三段301號10樓,此店位於新光三越台中店10F，一風堂成立於 1985 年，發源自博多。創業者河原成美打造出貼心、溫暖且充滿活力的用餐氣氛，從此顛覆了日本拉麵文化。2008 年起，一風堂陸續在紐約、新加坡、首爾、香港等地開店，成立之初即為當地拉麵市場帶來一番新氣象。時至今日，一風堂仍以拉麵界的先驅之姿，在全球掀起陣陣旋風。,週六~日 10:30–22:00週一~五 11:00–22:00,24.164664,120.643224,JingYu Yang特製白丸   https://bit.ly/2Q18aXM,中,#ramentw #台灣拉麵愛好會 #拉麵,新光三越台中中港店,台中市
325,滝禾製麵所-太平創始店,406台中市太平區中山路四段216號,開幕於2018年8月，本店的味道以豚骨湯、雞湯為主軸，湯味較偏甜，此間為連鎖創始店，平價美味深受在地顧客喜愛，詳情請見下方食記。,11:30 - 22:00,24.148236,120.701987,熊本熊 - 濃醇咖喱牛五花拉麵   http://bit.ly/2SdotVq   吳俊青 - 原味肋眼叉燒   http://bit.ly/35JalXT   林浩子 - 原味拉麵   http://bit.ly/2sRZjRj,中,#ramentw #台灣拉麵愛好會 #拉麵 #豚骨 ,50嵐太平店,台中市
326,無招牌 日式雞白湯拉麵,403台中市西區向上路一段17巷1弄3-1號,開幕於2020年4月，主打雞白湯頭，以平價為導向。詳情請見下方食記。,12:00~13:30、17:00~24:00,24.146247,120.6694,由你來寫第一篇   ,中,#ramentw #台灣拉麵愛好會 #拉麵 #雞白湯 #雞魚介,向上路一段,台中市
327,神山拉麵-彰化中正店,500彰化縣彰化市中正路二段652號,神山智博社長一手創立，總店起源於日本大阪，於日本已有多家分店，在台灣是少數有複數店面(台北、彰化、高雄)的家系拉麵，本店為台灣初始店。店內除了拉麵外，也有提供定食。,週一~周日 : 11:00～14:00 17:00～21:00,24.0680675,120.5351366,林庭安 - 神山特製豚骨鹽味拉麵   http://bit.ly/2Nfp073   Siang Lu Zeng - 特製豚骨鹽味拉麵   http://bit.ly/2Cg8U8T,中,#ramentw #台灣拉麵愛好會 #拉麵 #家系,秀傳醫院,彰化縣
328,金晴川拉麵,434台中市龍井區新興路51巷11-1號,開幕於2012年，位於東海商圈巷內，主打濃厚豚骨，CP值極高，亦深受當地學生族群的喜愛。,11:00~13:30、17:00~20:00(L.O 閉店前30分鐘)週六、日 公休,24.180315,120.586802,由你來寫第一篇   ,中,#ramentw #台灣拉麵愛好會 #拉麵 #豚骨 #限定  #辣味噌 #泰式,順發3C／東海商圈,台中市
329,龍魂屋台ラーメン,402台中市南區五權南路653號,雖是實體店面，仍以屋台風格設計店內有許多日系元素裝潢，猶如置身世外,18:00~02:00,24.11458,120.669849439428,吳俊青 - 塩味豚骨ラーメン   http://bit.ly/2wbxeTk   Lily Hsu - 限量版海老赤味增拉麵   http://bit.ly/2w9Vmpj,中,#ramentw #台灣拉麵愛好會 #拉麵 #豚骨,僑泰高中,
330,大山拉麵,436台中市清水區吳厝二街89號,於2020年1月18日於清水服務區開業，本店源自於らーめんたいざん海老名SA店，該店家在RamenDB(80.11)、Tabelog(3.41)，詳情可察看下方網友食記。,10:00~21:00,24.281932,120.601531,喬祥 - 醬油拉麵＼鹽味拉麵   https://bit.ly/2SsTIes   邱炳憲 - 豚骨拉麵＼叉燒丼 https://bit.ly/3fcFnMK,中,#ramentw #台灣拉麵愛好會 #拉麵 #豚骨 #豚清  ,清水休息站,台中市
331,梅之香拉麵,545南投縣埔里鎮大城路33-6號,除了販售拉麵，也有其他日式餐點走溫馨路線的小店,11:20–13:30 17:20–19:30週二 休息,23.970788,120.959098,無   ,中,#ramentw #台灣拉麵愛好會 #拉麵,埔里酒廠展售中心,南投縣
332,信川屋博多豚骨拉麵店,403台中市西區中興八巷24號,開幕於2017年1月，湯頭為豚骨為主軸，價格平實，麵條部份可加價更換為七彩麵與玫瑰麵是其特色，詳情請見下方食記。,週一~四 11:00~14:30、16:30~21:20週五~日 11:00~21:20,24.150315,120.662328,林伯駿 - 博多味噌拉麵   https://bit.ly/2UEIAf8,中,#ramentw #台灣拉麵愛好會 #拉麵 #豚骨 #雞白湯 #玫塊麵 #七彩麵,勤美綠園道,台中市
333,裕手串·拉麵,403台中市西區中美街382號,此店於2020年6月29日開業，是屬於居酒屋類型的店家，湯頭以雞湯為主，詳情可察看下方網友食記。,18:30~26:00,24.15203,120.66035,趙嘉宏 - 干貝雞湯拉麵   https://bit.ly/3dVrxOA   鐘轉麥 - 干貝雞湯拉麵   https://bit.ly/3jKrreV   吳錫恩 - 干貝雞白湯拉麵   https://bit.ly/39ncwTu,中,#ramentw #台灣拉麵愛好會 #拉麵 #雞白湯 #雞貝 #串燒 #居酒屋,蝦蝦拉麵元氣屋,台中市
334,麵屋虎徹-朱雀（豐原店）,420台中市豐原區成功路500號1樓美食街,此店位於豐原家樂福內。從逢甲商圈的麵屋虎徹開業，此店主打低脂雞肉的「朱雀」店，搭配雞骨與豚骨熬的清澈高湯底，詳情請見下方食記。,11:00~22:00,24.252194,120.706045,邱于珊 - 濃厚朱雀拉麵   http://bit.ly/2OKUr6x   Yi-rou Yen - 朱雀辛味增拉麵   http://bit.ly/2wel38h,中,#ramentw #台灣拉麵愛好會 #拉麵 #雞豚湯,家樂福,台中市
335,角屋拉麵 かど乃や ラーメン,510彰化縣員林市中山路二段442號,於2015年12月21日開業，師承靜岡 かど乃や是かど乃や在台的傳承，以豚骨湯為主軸，偏向博多系統風格，亦有海鮮湯系味道可選擇，詳情可察看下方網友食記。,11:30~14:00、17:30~21:00,23.970267,120.5715228,由你來寫第一篇   ,中,#ramentw #台灣拉麵愛好會 #拉麵 #豚骨,員林星巴克,彰化縣
336,升龍拉麵,403台中市西區忠勤街159號,於2015年8月19日開幕，原為一龍拉麵，2016年4月12日更名為升龍拉麵，本店以豚湯為主體，詳情請見下方食記連結。,18:00~22:00周一 公休,24.1403,120.666849,吳俊青 - 豚骨拉麵   https://bit.ly/32WidWA,中,#ramentw #台灣拉麵愛好會 #拉麵 #豚骨,忠勤街,台中市
337,中華そば 寶來軒,704台南市北區公園南路206號,原台北西湖市場的人氣店：豚骨家，之後搬遷到台南。而豚骨家的招牌已結束變成寶來軒，豚骨家原址已變成圓寶。豚骨家的豚骨拉麵是台灣拉麵歷史上很重要的一個指標，很多當今的人氣店都有受到豚骨家和金子先生的啟發！從寶來軒後的品項開始走向更多元，以招牌的豚骨湯為基礎的衍伸。,11:30~14:00、17:30~20:00(有不定休的可能，以粉專公告為主),23.001908,120.206016,Huang Wei - 德島拉麵   https://bit.ly/2XZ2cNh   Ben Wo - 超濃厚MEGA豚   https://bit.ly/35trwx3   李孟庭-超濃厚MEGA豚拉麵   http://bit.ly/2rC8DIU,南,#ramentw #台灣拉麵愛好會 #拉麵 #豚骨 #2019名店,兵工廠,台南市
338,菜良sara-日式拉麺,701台南市東區崇明路44號,台灣少數主打二郎系的拉麵店，老闆在神奈川県茅ヶ崎市的二郎系名店:菜良sara修業後回台南開業。是台灣二郎系拉麵中的旁系和南部二郎代表，味道上和正統二郎相較下還多份細緻和協調。麵友推薦點多份叉燒變成厚切，還有咖哩粉+拌麵也是絕配！另外也可以嘗試念二郎咒語：「野菜、背脂、大蒜、醬底，都可以免費做客製化增量！」,11:30-14:00、17:30-21:00週一 公休(粉專每個月會公告當月休假日，以粉專為主),22.981029,120.216441,Jasmine Chang - 南高梅拉麵   https://bit.ly/36JSNfO   林家和 - 烏帽子拉麵   https://bit.ly/3eJdVWL   李孟庭 - 烏帽子拉麵   https://bit.ly/2xs4rOk,南,#ramentw #台灣拉麵愛好會 #拉麵 #沾麵 #拌麵 #二郎 #限定 #2019名店,臺南監理站,台南市
339,麵屋青鈴（麺や青鈴）,71081台南市永康區新行街33巷1號,開業於2019年11月，以豚湯系為主體，近來不定時會開發新品項，以饗麵友們的味蕾，詳情可察看下方網友食記。,11:30~13:30、17:00~20:00週四 公休,23.039053,120.241287,Huang Wei - 限定。濃厚虱目魚白湯   https://bit.ly/35Apzkr   鄭傑瑞 - 鰹節醬油拉麵、醬油豚骨拉麵 https://bit.ly/2EpSUmr   Huang Wei - 柔蒜豚骨   https://bit.ly/304GO9c,南,#ramentw #台灣拉麵愛好會 #拉麵 #豚骨 #擔擔麵,台南應用科大,台南市
340,豚骨家—小北店,70450台南市北區育德路160號,原址為西湖市場豚骨家，之後金子先生開設圓寶及寶來軒之後，再次於台南復刻豚骨家的好味道，本店湯頭以雞豚湯為主軸，開幕於2018年11月。,11:30-14:00、17:30-20:00,23.009061,120.205495,Stars Yang - 青葉系中華Soba   http://bit.ly/39O903t   Ken Chin - 雞白湯＼雞綠湯＼中華力Soba＼東京油麵＼函館鹽拉麵＼Mega＼熊本拉麵   http://bit.ly/2Qcg41b   Cheng-Chieh Huang - 函館鹽味拉麵   http://bit.ly/2weO8Rv,南,#ramentw #台灣拉麵愛好會 #拉麵 #油拌麵 #雞豚 #煮干 #2019名店,小北自助餐,台南市
341,五黑家日式拉麵,704台南市北區公園北路104號消防局隔壁,"台南少數雞湯為主打的店家，雞湯呈現還有分成基本的醬油、焦香、邪道。比較特別的就是邪道，裡面是加入生雞蛋來增加湯的濃厚度。配料也出現拉麵少見的雞肉丸子，另外可以加點鍋巴來入湯也是這間有趣的方式。另外就是店家會根據季節來出不同的限定，然後食量大無肉不歡的麵友也可以嘗試""樹根""叉燒。此外店主對於自己的要求非常高，所以不能出的湯頭就會休息。要出發前記得先確認粉專消息，另外五黑家也提供預訂。",星期一、二 休息星期三-五 17:00-22:00星期六、日 11:00-15:00、17:00-22:00*提早賣完會提早結束,23.00488209,120.209868,李孟庭 - 焦香醬油拉麵半碗   https://bit.ly/2WFQXcA   李孟庭 - 味噌雞湯   https://bit.ly/3dpeuUY   李孟庭-原味雞湯拉麵   http://bit.ly/2SBxM1v,南,#ramentw #台灣拉麵愛好會 #拉麵 #雞湯 #2019名店,台南市／公園北路,台南市
342,山越拉麵 - 總店,600嘉義市東區中正路349號,嘉義當地知名的排隊拉麵店，以豚湯為主體，湯頭和麵條軟硬度可以客製化。2017年5月開始與鬼金棒技術合作模式轉型，定期出限定款拉麵也讓嘉義拉麵與台北口味同步！,週一~五 17:00~21:00(豚骨)週六~日 11:30~14:00(雞湯)、17:00-21:00(豚骨)「每日湯頭售完提早打烊」週二 公休,23.478847,120.450581,吳清宏 - 醬油豚骨拉麵   https://bit.ly/2JlmwDQ   吳清宏 - 八幡屋七味麻婆豆腐雞白湯拉麵   https://bit.ly/2UIQ0Om   吳清宏 - 八幡屋七味麻婆豆腐豚骨拉麵   https://bit.ly/2IGwOOX,南,#ramentw #台灣拉麵愛好會 #拉麵 #豚骨 #限定 #變化,林聰明砂鍋魚頭,嘉義市
343,覺丸拉麵,701台南市東區東興路275號,台南人氣拉麵店之一，此間店採登記制度因此到店記得先找女老闆登記呦~此外也請留意店家的用餐注意事項。覺丸主打豚骨湯頭，也可以客製化做調整。詳細內容可以參閱下方麵友的食記~,週一 11:30-14:00、17:00-20:00週二 休息週三-日 11:30-14:00、17:00-20:00,22.995951,120.229816,Stars Yang - 豚骨叉燒拉麵   http://bit.ly/2weIGgY   Chen Jelly - 豚骨叉燒拉麵   http://bit.ly/2L75mVT,南,#ramentw #台灣拉麵愛好會 #拉麵 #豚骨,台南市東區／東興路,台南市
344,淳鳩一夫拉麵,700台南市中西區民權路二段218號,雞魚雙湯頭為主打，是源自一心一勝體系。但是老闆自己也不斷的精進和研發新的菜色和配料提供給麵友們！是台南雞白湯店的好選擇，店家的溏心蛋一直廣受麵友好評，喜歡吃蛋的麵友也可以多加點來試試~叉燒目前除了原本的豬夾肉外也多了梅花叉燒肉，近期還有低溫叉燒的選擇。來滿足麵友們！,11:30-售完、17:00-售完週日 店休,22.995724,120.20129,Franco Sofa Lee - 干貝雞湯拉麵 https://bit.ly/2HA8a25   Huang Wei - 雞鴨雙湯   https://bit.ly/2YFfiPK   Stars Yang - 蒜味雞白湯拉麵   http://bit.ly/2Ks9JKN,南,#ramentw #台灣拉麵愛好會 #雞白湯 #雞魚,武廟,台南市
345,俺の豚,710台南市永康區東橋一路250號,開業於2017年7月22日，是豚骨拉麵專賣店，溏心蛋會有玉字為特色之一。,11:30~14:00，17:30~20:30週一 休息,23.019189,120.233487,Huang Wei - DSP濃厚豚骨拉麵、濃厚豬雞魚介沾麵   https://bit.ly/3pZATyv   Huang Wei - DSP濃厚豚骨拉麵   https://bit.ly/2Yyi1Lj   吳俊青 - SP濃厚豚骨拉麵   https://bit.ly/2rpOEcT,南,#ramentw #台灣拉麵愛好會 #拉麵 #豚骨,東橋一路,台南市
346,八峰亭,700台南市中西區萬昌街15號,台南人氣拉麵店之一，店家最特別的是特殊的預約制度。需要提前去預約用餐時間，此外還需要押金100如果沒去不會退還。外縣市的麵友建議可以早點去等待詢問是否可以補上，或是請當地朋友幫忙先預約。叉燒的有限量厚切的部分，如果喜好厚實的叉燒不要錯過了。此外近期有販售快煮包，如果不方便出門吃拉麵也可以買回家煮呦！,週一~二 10:30~13:00週三 公休週四~日 10:30~13:00,22.989489,120.209897,Athena Wu - 豚骨拉麵   https://bit.ly/32laoc0   Stars Yang - 豚骨魚介青蔥拉麵   http://bit.ly/2ORpIoq   吳俊青 - 乾麵套餐   http://bit.ly/2MntcSO,南,#ramentw #台灣拉麵愛好會 #拉麵 #豚骨,台南市／萬昌街,台南市
347,一拉面,704台南市北區長榮路五段35號,開業於2018年01月24日，好喝又順口的豚骨湯，不單只有食材的精選及挑選，最為重要是火侯的控制及用心。,"11:30-14:00, 17:30-21:00週三 休息",23.008632,120.220536,徐尚聿 - 豚骨雞白湯拉麵   https://bit.ly/3k9A0jT   林子祥 - 豚骨拉麵   http://bit.ly/2Pw2xjf   龍司 - 赤辛豚骨拉麵   http://bit.ly/2B7pynq,南,#ramentw #台灣拉麵愛好會 #拉麵 #豚骨,開元振興公園，5路公車，富台新村下車,台南市
348,Nani麵,700台南市中西區新美街163號,"台南少有的主打""沾麵""的拉麵店，味道是豚骨魚介的口味。沾麵可以選擇的肉品項有：牛、雞、豬可以選擇，豬肉則是五花肉是比較特別的地方。整體風格呈現類似台北麵屋緣。","11:00-14:30, 16:30-19:10",22.997989,120.201308,吳清宏 - 豚骨魚介赤辛沾麵豬+秘制花雕沾麵牛   https://bit.ly/34cJYeZ   Athena Wu - 秘製花雕沾麵-豚   https://bit.ly/2XJZSZx   吳俊青 - 招牌豚骨魚介沾麵   https://bit.ly/2B4dlQf,南,#ramentw #台灣拉麵愛好會 #沾麵 #豚骨 #豚骨魚介 #咖哩,赤崁樓，3或5路公車,台南市
349,麵家宇味,700台南市中西區民族路三段62號,開業於2012年7月23日，原本叫宇味拉麵，是一家日式拉麵店，2014年5月整修後改麵家宇味，詳情參閱下方麵有食記。,"週四-週二 11:30-14:30, 17:30-21:00週三 休息(不定期)",22.998108,120.198305,蔡佩岑 - 番茄起司拉麵   https://bit.ly/2E9mIkR   Shih-Yao Frank Lin - 濃厚叉燒豚骨拉麵   https://bit.ly/2BXjvDJ,南,#ramentw #台灣拉麵愛好會,"永樂市場，77, 藍23, 藍24公車，在永樂市場下車",台南市
350,麵屋柴 雞白湯拉麵專賣店,632雲林縣虎尾鎮仁愛路61號,開業於2018年10月26日，是一群愛柴犬也愛拉麵的年輕人開的拉麵店，湯頭是手工熬湯，以用全雞、蔬菜熬製。,"星期五-三 11:30–14:00, 17:30–21:00星期四 休息",23.708827,120.434255,李俊 - 奶油蛤蜊雞白湯拉麵   https://bit.ly/2rt1UgU   洪國軒 - 奶油蛤蜊雞白湯   http://bit.ly/2WLT63K,中,#ramentw #台灣拉麵愛好會,雲林布袋戲館，台西客運虎尾站(9015路),雲林縣
351,北極星拉麵HOKKYOKUSEI,708台南市安平區建平路254號,開幕於2020年2月15日，主軸為豚骨與雞湯，詳情可察看下方網友食記。,11:30~14:00、17:30~21:00,22.98846409,120.182432,由你來寫第一篇   ,南,#ramentw #台灣拉麵愛好會 #拉麵 #豚骨 #雞清,建平七街、建平路,台南市
352,山形心心拉麵-嘉義新光店,600嘉義市西區垂楊路726號,此店位於新光三越。將製麵者的心跟客人的心連繫在一起，為紀念此願景日本山形總店取名為心心，在台灣也希望能用此日本傳統精神將日本跟台灣人的心彼此更加靠近，故與日本總店取同名。,11:00 - 22:00,23.473265,120.441178,楊德輝 - 辛味噌拉麵   https://bit.ly/2MOnHdw   林小逼 - 魚豚野郎(中)   https://bit.ly/2MrYVBz   Candy Yang - 魚豚野郎(大)   https://bit.ly/2Ma1FE2   Nora Neko -定豚野郎拉麵   https://bit.ly/2vE1HtL,南,#ramentw #台灣拉麵愛好會 #拉麵 #沾麵 #二郎風,新光三越嘉義垂楊店,嘉義市
353,圓拉麵,640雲林縣斗六市九如街4號,開業於2016年4月1日，主打雞魚雙湯頭，是一心一勝的徒弟店。雞湯圓潤滑順，色澤金黃，口感醇厚，屬白湯類型；魚湯鮮麗美妙，色澤灰白，口感甘甜，屬濁湯類型。此外店主也有開發特色新品，像花雕雞就是好評的限定之一。,11:30-13:30，17:00-20:00週三 休息,23.705737,120.53845,Stars Yang - 醬油雞湯拉麵   http://bit.ly/2QoumPH   吳俊青 - 雞湯拉麵+魚湯拉麵   http://bit.ly/2rvPgO7   Clover Yuan - 蒜香濃厚雞白湯拉麵+辛魚湯拉麵   http://bit.ly/2L9zbql,中,#ramentw #台灣拉麵愛好會 #拉麵 #雞白 #魚介雞湯 #限定,雲林溪美食廣場旁邊,雲林縣
354,小卷拉麵屋,640雲林縣斗六市民生路48-1號,是當地特色及平價的拉麵店，詳情參閱下方麵友食記。,11:00~14:00、17:00~20:00週六 休息,23.709163,120.538222,Weight Wang - 背脂豚骨拉麵   https://bit.ly/2UsCEo0,中,#ramentw #台灣拉麵愛好會 #拉麵,小北百貨斗六店,雲林縣
355,富士達人日本拉麵-東寧總店,701台南市東區東寧路504號,粉專建立於2011年1月，主軸為豚骨，詳情可察看下方網友食記。,週一~五 11:00~14:30、17:00~21:30週六~日 11:00–22:00,22.989087,120.23055,由你來寫第一篇   ,南,#ramentw #台灣拉麵愛好會 #拉麵 #豚骨,東光路、東寧路,台南市
